CE/2025/02/0133,SERVICO SOCIAL DO COMERCI....,03.612.122/0004-70,,ALFACE,1.997
CE/2025/02/0133,SERVICO SOCIAL DO COMERCI....,03.612.122/0004-70,,BANANA,7.000
CE/2025/02/0133,SERVICO SOCIAL DO COMERCI....,03.612.122/0004-70,,BATATA,20.000
CE/2025/02/0133,SERVICO SOCIAL DO COMERCI....,03.612.122/0004-70,,PEPINO,2.350
CE/2025/02/0133,SERVICO SOCIAL DO COMERCI....,03.612.122/0004-70,,PIMENTA,3.000
CE/2025/02/0133,SERVICO SOCIAL DO COMERCI....,03.612.122/0004-70,,PIMENTAO,3.000
CE/2025/02/0133,SERVICO SOCIAL DO COMERCI....,03.612.122/0004-70,,QUIABO,1.300
CE/2025/02/0133,SERVICO SOCIAL DO COMERCI....,03.612.122/0004-70,,RAIZ DE MANDIOCA,15.000
CE/2025/02/0133,SERVICO SOCIAL DO COMERCI....,03.612.122/0004-70,,TOMATE,4.880
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,ABOBORA,608
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,ABOBRINHA,369
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,ACEROLA,126
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,ALFACE,215
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,BANANA,802
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,BATATA,1.607
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,BOLO,165
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,CAJA,157
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,CARNE BOVINA,538
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,CARNE CAPRINA,77
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,CARNE DE FRANGO,39
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,CARNE OVINA,74
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,CARNE SUINA,112
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,CEBOLINHA,232
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,CHUCHU,241
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,COENTRO,387
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,FEIJAO,90
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,GALINHA CAIPIRA,337
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,GOIABA,33
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,LIMAO,45
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,MANGA,378
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,MAXIXE,80
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,MEL DE ABELHA,116
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,OVOS DE GALINHA,127
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,PIMENTA,67
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,PIMENTAO,135
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,POLPA DE ACEROLA,138
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,POLPA DE CAJA,159
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,POLPA DE GOIABA,193
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,POLPA DE MANGA,298
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,POLPA DE MARACUJA,152
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,QUEIJO,128
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,RAIZ DE MANDIOCA,824
CE/2025/02/0133,SOCIEDADE ESPIRITA CASA DE..,05.726.744/0001-01,,TOMATE,450
CE/2025/02/0134,APAE,05.236.276/0001-97,,ABOBORA,20
CE/2025/02/0134,APAE,05.236.276/0001-97,,ACEROLA,5
CE/2025/02/0134,APAE,05.236.276/0001-97,,ALFACE,5
CE/2025/02/0134,APAE,05.236.276/0001-97,,BANANA,400
CE/2025/02/0134,APAE,05.236.276/0001-97,,BATATA,40
CE/2025/02/0134,APAE,05.236.276/0001-97,,BOLO,25
CE/2025/02/0134,APAE,05.236.276/0001-97,,CARNE BOVINA,700
CE/2025/02/0134,APAE,05.236.276/0001-97,,CARNE OVINA,90
CE/2025/02/0134,APAE,05.236.276/0001-97,,CARNE SUINA,435
CE/2025/02/0134,APAE,05.236.276/0001-97,,COCO,10
CE/2025/02/0134,APAE,05.236.276/0001-97,,COENTRO,5
CE/2025/02/0134,APAE,05.236.276/0001-97,,DOCE DE LEITE,12
CE/2025/02/0134,APAE,05.236.276/0001-97,,FEIJAO,50
CE/2025/02/0134,APAE,05.236.276/0001-97,,GALINHA CAIPIRA,160
CE/2025/02/0134,APAE,05.236.276/0001-97,,GOIABA,70
CE/2025/02/0134,APAE,05.236.276/0001-97,,LARANJA,80
CE/2025/02/0134,APAE,05.236.276/0001-97,,MAMAO,15
CE/2025/02/0134,APAE,05.236.276/0001-97,,MANGA,5
CE/2025/02/0134,APAE,05.236.276/0001-97,,MELANCIA,5
CE/2025/02/0134,APAE,05.236.276/0001-97,,OVOS DE GALINHA,56
CE/2025/02/0134,APAE,05.236.276/0001-97,,PIMENTA,1
CE/2025/02/0134,APAE,05.236.276/0001-97,,PIMENTAO,5
CE/2025/02/0134,APAE,05.236.276/0001-97,,QUEIJO,10
CE/2025/02/0134,APAE,05.236.276/0001-97,,RAPADURA,10
CE/2025/02/0134,APAE,05.236.276/0001-97,,TILAPIA,10
CE/2025/02/0134,APAE,05.236.276/0001-97,,TOMATE,10
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,ABOBORA,30
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,ACEROLA,15
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,ALFACE,5
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,BANANA,513
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,BATATA,90
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,BOLO,25
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,CARNE BOVINA,934
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,CARNE CAPRINA,10
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,CARNE OVINA,132
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,CARNE SUINA,650
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,COCO,17
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,COENTRO,10
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,DOCE DE LEITE,14
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,FEIJAO,135
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,GALINHA CAIPIRA,160
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,GOIABA,75
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,LARANJA,150
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,MAMAO,20
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,MANGA,15
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,MELANCIA,10
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,MEL DE ABELHA,7
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,OVOS DE GALINHA,130
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,PIMENTA,2
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,PIMENTAO,10
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,QUEIJO,25
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,RAPADURA,30
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,TILAPIA,40
CE/2025/02/0134,ASSOCIAÃƒÂ‡AO OBRA DE..,14.204.968/0001-44,,TOMATE,15
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,ABOBORA,100
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,ACEROLA,25
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,ALFACE,10
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,BANANA,800
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,BATATA,110
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,BOLO,60
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,CARNE BOVINA,1.650
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,CARNE CAPRINA,10
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,CARNE OVINA,150
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,CARNE SUINA,855
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,COCO,20
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,COENTRO,25
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,DOCE DE LEITE,15
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,FEIJAO,190
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,GALINHA CAIPIRA,255
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,GOIABA,80
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,LARANJA,200
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,MAMAO,30
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,MANGA,30
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,MELANCIA,15
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,MEL DE ABELHA,10
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,OVOS DE GALINHA,220
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,PIMENTA,4
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,PIMENTAO,20
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,QUEIJO,60
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,RAPADURA,55
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,TILAPIA,60
CE/2025/02/0134,CENTRO DE REFERENCIA DA..,14.770.279/0001-05,,TOMATE,35
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,ABOBORA,15
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,ACEROLA,5
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,ALFACE,5
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,BANANA,350
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,BATATA,27
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,BOLO,25
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,CARNE BOVINA,340
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,COENTRO,4
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,FEIJAO,50
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,GALINHA CAIPIRA,160
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,GOIABA,70
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,LARANJA,90
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,MAMAO,15
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,MANGA,10
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,MELANCIA,5
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,OVOS DE GALINHA,70
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,PIMENTAO,5
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,QUEIJO,15
CE/2025/02/0134,CRECHE TALILTA ANDRADE..,11.257.638/0001-29,,TOMATE,10
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,ABOBORA,115
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,ACEROLA,15
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,ALFACE,15
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,BANANA,870
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,BATATA,180
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,BOLO,90
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,CARNE BOVINA,1.670
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,CARNE CAPRINA,20
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,CARNE OVINA,150
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,CARNE SUINA,880
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,COCO,40
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,COENTRO,20
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,DOCE DE LEITE,65
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,FEIJAO,170
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,GALINHA CAIPIRA,300
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,GOIABA,105
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,LARANJA,220
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,MAMAO,40
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,MANGA,30
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,MELANCIA,20
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,MEL DE ABELHA,5
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,OVOS DE GALINHA,330
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,PIMENTA,4
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,PIMENTAO,30
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,QUEIJO,100
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,RAPADURA,75
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,TILAPIA,55
CE/2025/02/0134,EMTI FRANCISCA JOSUE DE..,01.908.778/0001-66,,TOMATE,45
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,ABOBORA,90
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,ACEROLA,15
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,ALFACE,10
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,BANANA,760
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,BATATA,150
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,BOLO,65
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,CARNE BOVINA,1.590
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,CARNE CAPRINA,15
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,CARNE OVINA,140
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,CARNE SUINA,870
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,COCO,25
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,COENTRO,20
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,DOCE DE LEITE,55
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,FEIJAO,165
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,GALINHA CAIPIRA,292
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,GOIABA,100
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,LARANJA,200
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,MAMAO,35
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,MANGA,30
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,MELANCIA,20
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,MEL DE ABELHA,5
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,OVOS DE GALINHA,320
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,PIMENTA,4
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,PIMENTAO,20
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,QUEIJO,100
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,RAPADURA,55
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,TILAPIA,58
CE/2025/02/0134,EMTI JOAO BATISTA DA SILVA,01.908.782/0001-24,,TOMATE,45
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,ABOBORA,90
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,ACEROLA,15
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,ALFACE,10
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,BANANA,770
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,BATATA,150
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,BOLO,65
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,CARNE BOVINA,1.600
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,CARNE CAPRINA,20
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,CARNE OVINA,140
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,CARNE SUINA,870
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,COCO,25
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,COENTRO,20
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,DOCE DE LEITE,55
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,FEIJAO,170
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,GALINHA CAIPIRA,302
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,GOIABA,100
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,LARANJA,200
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,MAMAO,35
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,MANGA,30
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,MELANCIA,20
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,MEL DE ABELHA,5
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,OVOS DE GALINHA,320
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,PIMENTA,4
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,PIMENTAO,25
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,QUEIJO,105
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,RAPADURA,55
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,TILAPIA,58
CE/2025/02/0134,EMTI JOAQUIM NAPOLEAO..,01.908.780/0001-35,,TOMATE,40
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,ABOBORA,65
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,ACEROLA,5
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,ALFACE,5
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,BANANA,500
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,BATATA,90
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,BOLO,55
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,CARNE BOVINA,900
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,CARNE CAPRINA,10
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,CARNE OVINA,95
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,CARNE SUINA,480
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,COCO,25
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,COENTRO,15
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,DOCE DE LEITE,30
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,FEIJAO,125
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,GALINHA CAIPIRA,170
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,GOIABA,90
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,LARANJA,180
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,MAMAO,20
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,MANGA,20
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,MELANCIA,15
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,MEL DE ABELHA,10
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,OVOS DE GALINHA,70
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,PIMENTA,3
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,PIMENTAO,15
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,QUEIJO,23
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,RAPADURA,50
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,TILAPIA,35
CE/2025/02/0134,ESCOLA MUNICIPAL EM TEMP....,03.182.414/0001-77,,TOMATE,35
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,ABOBORA,50
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,ACEROLA,5
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,ALFACE,5
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,BANANA,350
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,BATATA,90
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,BOLO,25
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,CARNE BOVINA,814
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,CARNE CAPRINA,10
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,CARNE OVINA,95
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,CARNE SUINA,435
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,COCO,25
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,COENTRO,9
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,DOCE DE LEITE,25
CE/2025/02/0134,FUNDO DE SAÚDE DO..,10.247.269/0001-20,,FEIJAO,125
